Date,rstar (filtered),g (filtered),z (filtered),output gap (filtered),,All results are output from the Stage 3 model.,,,,,,,,,,,,,Standard Errors,Date,y*,r*,g,,rrgap,,Date,rstar (smoothed),g (smoothed),z (smoothed),output gap (smoothed)
1989-04-01,7.57843790460399,3.40177495392511,0.217836243199033,-1.15257390699048,,,,,,,,,,,,,,,,1989-04-01,2.51851338186424,1.53733581888585,0.243314086720921,,2.78806209539601,,1989-04-01,6.1307011267192,2.92076917301522,-0.18912270603323,-1.27585991598016
1989-07-01,7.44341662147516,3.40721607458564,0.0710417174788378,-1.55088089375124,,,,,,,,,,,,,,,,1989-07-01,2.52323706130443,1.53540146159556,0.243373111484807,,2.19898337852484,,1989-07-01,6.07753196896083,2.90829337618685,-0.215297317677878,-1.37386223834744
1989-10-01,7.42589388629414,3.37248433258102,0.128669902439574,-1.70797158822666,,,,,,,,,,,,,,,,1989-10-01,2.52313491309103,1.53356838518726,0.243472342307171,,1.73880611370586,,1989-10-01,6.02231646628588,2.89543877492214,-0.242698634903391,-1.59362555865562
1990-01-01,7.66223983871785,3.39925390288261,0.30709310973589,-1.51365995689866,,,,,,,,,,,,,,,,1990-01-01,2.52830600423261,1.53185804641509,0.243607750044005,,1.07536016128215,,1990-01-01,5.96586224668451,2.88281517363778,-0.271838496016879,-1.68466011520081
1990-04-01,7.66420278761723,3.36788054639574,0.376940261149796,-1.52083604865572,,,,,,,,,,,,,,,,1990-04-01,2.51970739428499,1.53014264414932,0.243780827859473,,1.04449721238277,,1990-04-01,5.90691548468165,2.86933751878612,-0.301622938337628,-1.9474735678333
1990-07-01,7.58041688107765,3.32122811743116,0.394098700075814,-1.70566501911992,,,,,,,,,,,,,,,,1990-07-01,2.49873298809855,1.52883023861394,0.243969257762644,,1.07038311892235,,1990-07-01,5.85203878951804,2.85646102334286,-0.328638074451502,-2.40021396044096
1990-10-01,7.14556163490642,3.21741193263629,0.183876062654953,-2.51215107975747,,,,,,,,,,,,,,,,1990-10-01,2.47527167023191,1.52815844722403,0.244151919108877,,1.06013836509358,,1990-10-01,5.80500858610079,2.84475452531315,-0.350338304541935,-3.09113921634423
1991-01-01,6.89571331837743,3.15183531748211,0.0759193612359754,-3.1588872473327,,,,,,,,,,,,,,,,1991-01-01,2.46927694359973,1.52827203402896,0.244311677255962,,-0.0572133183774337,,1991-01-01,5.76789894879394,2.83535832392708,-0.367116880426459,-3.63800345988409
1991-04-01,6.93051722971021,3.16138384970705,0.0900626047965295,-3.27065789646463,,,,,,,,,,,,,,,,1991-04-01,2.46147257232395,1.52874193026943,0.244462859964245,,-0.786417229710206,,1991-04-01,5.73455519339792,2.82717578598236,-0.382755642633287,-3.79686133175483
1991-07-01,7.00089274396316,3.1303192764025,0.227654190945253,-2.97129195118941,,,,,,,,,,,,,,,,1991-07-01,2.45784680926144,1.52930647710819,0.244623899251793,,-1.07389274396316,,1991-07-01,5.7010385844588,2.81870445149882,-0.397942373929596,-3.8337534127063
1991-10-01,6.85550295308117,3.08714024790126,0.175693163937668,-2.96121624280192,,,,,,,,,,,,,,,,1991-10-01,2.45950375421218,1.53016286550778,0.244786150424436,,-1.81470295308117,,1991-10-01,5.67047701405043,2.81077723000556,-0.411351392954076,-3.7852923554517
1992-01-01,6.84787102753735,3.09839418259847,0.143710500455092,-2.72624068509845,,,,,,,,,,,,,,,,1992-01-01,2.4557322176288,1.53120918361867,0.244947631471245,,-2.64547102753735,,1992-01-01,5.64186631675221,2.80356779775349,-0.424362657682202,-3.49370935062973
1992-04-01,6.81432518066354,3.08841388138456,0.131759562912858,-2.32833268036654,,,,,,,,,,,,,,,,1992-04-01,2.45337980584231,1.53223117149038,0.245116201458189,,-2.86752518066354,,1992-04-01,5.61226252729416,2.79600104379855,-0.437593858569129,-3.1339922020959
1992-07-01,6.63282757971525,3.07189019323342,-0.01398485385802,-2.12770782312555,,,,,,,,,,,,,,,,1992-07-01,2.45070476911071,1.53334342253941,0.245279444618922,,-3.21712757971525,,1992-07-01,5.58408234164641,2.78859102093417,-0.449740583054584,-2.77989771077944
1992-10-01,6.65594713785127,3.05374038007488,0.0484064217485655,-1.54432497222513,,,,,,,,,,,,,,,,1992-10-01,2.44565109848563,1.53459431781258,0.245423572352828,,-3.50224713785127,,1992-10-01,5.55898646716452,2.78162401905744,-0.459761584482422,-2.48610404847761
1993-01-01,6.51577714856549,2.97677490641323,0.0747707273464237,-1.18060447528842,,,,,,,,,,,,,,,,1993-01-01,2.44980108364608,1.53612245316298,0.245534183269387,,-3.32607714856549,,1993-01-01,5.53949278571386,2.77526606019151,-0.465498211681838,-2.39845477516349
1993-04-01,6.48131709972083,2.93883151808969,0.122410808850293,-0.816700500893376,,,,,,,,,,,,,,,,1993-04-01,2.45365771808314,1.53810107348515,0.24559548619182,,-3.37071709972083,,1993-04-01,5.52852692135718,2.77067890534763,-0.466538604770642,-2.27217609984325
1993-07-01,6.27248333665836,2.89868024345616,0.000454497347055605,-0.767226163774581,,,,,,,,,,,,,,,,1993-07-01,2.46049184044079,1.54035653711474,0.245620099071615,,-3.08638333665836,,1993-07-01,5.5227153060837,2.76699702359747,-0.464383536387965,-2.0963887946815
1993-10-01,6.25521630869586,2.91845768414713,-0.0596060324725583,-0.469124740548409,,,,,,,,,,,,,,,,1993-10-01,2.44530554582409,1.54277650503015,0.245620650120059,,-3.17611630869586,,1993-10-01,5.5200058668076,2.76415425705666,-0.460941930281381,-1.71880365159643
1994-01-01,6.15061483193559,2.90565226811985,-0.13649974850144,-0.187532552252833,,,,,,,,,,,,,,,,1994-01-01,2.43551512449641,1.54517346523983,0.245614612807732,,-2.80071483193559,,1994-01-01,5.51708305303223,2.76094623340277,-0.456923372403274,-1.36324940336385
1994-04-01,6.29653443593313,2.91702854695932,-0.0151956049798426,0.467308103153641,,,,,,,,,,,,,,,,1994-04-01,2.41747558267109,1.547642221358,0.245600749572014,,-2.20913443593313,,1994-04-01,5.51586237676564,2.75803340053824,-0.451841397050512,-0.995659285616284
1994-07-01,6.13308334415696,2.88293079215281,-0.104867568483767,0.597786321152739,,,,,,,,,,,,,,,,1994-07-01,2.41309245968045,1.55017645470153,0.245582042933066,,-1.44828334415696,,1994-07-01,5.51620530269461,2.75496610814656,-0.444861607196086,-0.820169509254811
1994-10-01,6.08220357051856,2.89932930210033,-0.191229671552877,0.692255226231737,,,,,,,,,,,,,,,,1994-10-01,2.39598062098834,1.55289440685845,0.245556869662042,,-0.689903570518561,,1994-10-01,5.52035137869251,2.75269708472808,-0.435805924369395,-0.67158971547417
1995-01-01,5.98428361384596,2.8639388692857,-0.212573463693276,0.723407491214061,,,,,,,,,,,,,,,,1995-01-01,2.39441679703796,1.55572230729844,0.245535424925471,,0.112516386154036,,1995-01-01,5.52672834194851,2.75032888826715,-0.424304768290241,-0.755325772345941
1995-04-01,5.90690244382645,2.83759818367602,-0.232959889237589,0.595619937115089,,,,,,,,,,,,,,,,1995-04-01,2.39440239043356,1.55886012461448,0.245520452297708,,0.387797556173549,,1995-04-01,5.53833216472361,2.74888056710303,-0.409567135868334,-0.923875014674309
1995-07-01,5.86772788345035,2.85598038206392,-0.311908991382876,0.388638600314948,,,,,,,,,,,,,,,,1995-07-01,2.37829005964512,1.56218610808508,0.245525276660246,,0.201172116549651,,1995-07-01,5.5525017130849,2.74800328510624,-0.393499365722678,-1.00860414934584
1995-10-01,5.90178520607439,2.85728663988151,-0.280678088375824,0.38454303142305,,,,,,,,,,,,,,,,1995-10-01,2.36519355881039,1.56556849500094,0.24556039352295,,0.103114793925606,,1995-10-01,5.56627623892577,2.74679170843157,-0.377103286896872,-1.07623553150529
1996-01-01,5.84493907559083,2.86497920622415,-0.354169034395105,0.219916086897911,,,,,,,,,,,,,,,,1996-01-01,2.35017418335416,1.56904527643668,0.245627592168073,,-0.219439075590832,,1996-01-01,5.5798303772,2.74548019048377,-0.360711347381745,-1.05134574010197
1996-04-01,6.01711764072439,2.92839199064396,-0.319200088556365,0.438621818541151,,,,,,,,,,,,,,,,1996-04-01,2.32376239265974,1.57247805643157,0.245728300283968,,-0.518017640724391,,1996-04-01,5.59073413406053,2.743804745305,-0.346182340546271,-0.818695858265642
1996-07-01,6.01361127194863,2.92964593944893,-0.325419693152317,0.572302172446371,,,,,,,,,,,,,,,,1996-07-01,2.31537377366285,1.57577488215035,0.245857038446739,,-0.453511271948634,,1996-07-01,5.59728102475067,2.74072487688308,-0.332971374504194,-0.687058193159032
1996-10-01,6.14269134741829,2.94303703704781,-0.225314648826504,0.863945055613158,,,,,,,,,,,,,,,,1996-10-01,2.31008698679042,1.57916387681031,0.24600923606752,,-0.601591347418288,,1996-10-01,5.60370965691675,2.73754250089721,-0.319656865910065,-0.564926645382798
1997-01-01,6.01193865588568,2.93433396168926,-0.337236032641498,0.710416336287949,,,,,,,,,,,,,,,,1997-01-01,2.30940019874614,1.5826163694611,0.246181406512657,,-0.503838655885676,,1997-01-01,5.60912710398284,2.73395722396561,-0.306481764179341,-0.471357845366242
1997-04-01,6.25033965784273,2.99294937616152,-0.225664325094589,1.08070519984574,,,,,,,,,,,,,,,,1997-04-01,2.30754654120597,1.58608060570494,0.24637370854452,,-0.456339657842729,,1997-04-01,5.61247311100079,2.73028955064557,-0.295199817042303,-0.173964256201998
1997-07-01,6.14082993706118,3.02102329609731,-0.395919081782493,0.985674555722881,,,,,,,,,,,,,,,,1997-07-01,2.31213603422657,1.5893596417081,0.246579080491947,,-0.333929937061177,,1997-07-01,5.60997407043489,2.72511346307146,-0.286499081222757,0.0601085997286646
1997-10-01,6.13330081287203,3.02218494008472,-0.405961716941516,1.06179151362062,,,,,,,,,,,,,,,,1997-10-01,2.31604690565998,1.59265106987495,0.246796083066675,,-0.35050081287203,,1997-10-01,5.60517621390139,2.71927032162698,-0.27865382138124,0.179692675247452
1998-01-01,6.15463634722001,3.03705614325522,-0.416803796999672,1.10073001712942,,,,,,,,,,,,,,,,1998-01-01,2.32142171289699,1.59600770062967,0.24702498706482,,-0.399036347220012,,1998-01-01,5.5989833768139,2.71318708769767,-0.271684041195911,0.298905159719993
1998-04-01,6.21017366095819,3.04637170204299,-0.381423053998504,1.20014397460466,,,,,,,,,,,,,,,,1998-04-01,2.32823362439091,1.59937058245246,0.247262746077445,,-0.463273660958185,,1998-04-01,5.58992814423982,2.70652892307984,-0.266332648343056,0.436849638240574
1998-07-01,6.37789803963602,3.0771267825269,-0.280245081115468,1.46329490952951,,,,,,,,,,,,,,,,1998-07-01,2.34238472352975,1.60269364118015,0.247507639274558,,-0.582498039636018,,1998-07-01,5.57686688581569,2.69926409928105,-0.263674620557059,0.678849118992048
1998-10-01,6.50585597747033,3.12985255540266,-0.266372706460573,1.676535207602,,,,,,,,,,,,,,,,1998-10-01,2.36726833364425,1.6058587203083,0.247756935605165,,-1.43325597747033,,1998-10-01,5.55748435252923,2.69084057469872,-0.264830725030509,0.986759225412356
1999-01-01,6.51999258492169,3.13175651797179,-0.256355804233524,1.82554167338253,,,,,,,,,,,,,,,,1999-01-01,2.37937061216429,1.60890503768891,0.248009286872143,,-1.56919258492169,,1999-01-01,5.53237566503709,2.68098402126572,-0.268612262855988,1.16569968852298
1999-04-01,6.51079713801753,3.12562829008404,-0.252291278040411,1.89259351035435,,,,,,,,,,,,,,,,1999-04-01,2.38647917923068,1.6120110941507,0.248269017686464,,-1.56979713801753,,1999-04-01,5.50499757302469,2.67074625801526,-0.273838361214768,1.32870004155802
1999-07-01,6.53781312123872,3.1589170058208,-0.297303862163247,1.94352680660108,,,,,,,,,,,,,,,,1999-07-01,2.4095231492966,1.6150989331227,0.248537378669801,,-1.20731312123872,,1999-07-01,5.47370532628375,2.66011338490898,-0.282123694061747,1.63588016453105
1999-10-01,6.71190643769945,3.21142753920755,-0.236830383734967,2.28599017397698,,,,,,,,,,,,,,,,1999-10-01,2.44668231061782,1.61801261897369,0.248815632396241,,-1.18630643769945,,1999-10-01,5.43514820965147,2.64821540848909,-0.294936525375392,1.99639480326039
2000-01-01,6.69497053302935,3.17201820467528,-0.168494212161912,2.428457951067,,,,,,,,,,,,,,,,2000-01-01,2.4479105524048,1.6208383038082,0.249108342695181,,-0.711770533029352,,2000-01-01,5.39068906437111,2.63481741510512,-0.310405718734422,2.11085469923341
2000-04-01,6.68363548117114,3.2490631903188,-0.346535603214107,2.25665660616141,,,,,,,,,,,,,,,,2000-04-01,2.49360724011376,1.62370027959675,0.249425503136953,,-0.10403548117114,,2000-04-01,5.34342311982286,2.62157031707608,-0.329008211678139,2.3578803297753
2000-07-01,6.62275039867636,3.1999607620708,-0.30117514629594,2.23379727380166,,,,,,,,,,,,,,,,2000-07-01,2.48334330185108,1.62646265678392,0.249768129013347,,0.201249601323643,,2000-07-01,5.29002156430808,2.60649322803812,-0.349786666568955,2.22023655739304
2000-10-01,6.64474378410154,3.20161216831639,-0.282754996525546,2.06036426008791,,,,,,,,,,,,,,,,2000-10-01,2.48428805802303,1.62944119600996,0.25013981882642,,0.16655621589846,,2000-10-01,5.23821946866127,2.59207113942879,-0.370382920907456,1.98913980371174
2001-01-01,6.56944005916178,3.14284510656068,-0.230901299750542,1.76563786511895,,,,,,,,,,,,,,,,2001-01-01,2.45945326674309,1.63256028679625,0.250536579942338,,-0.715240059161782,,2001-01-01,5.18649219494085,2.57741281375321,-0.390393194596302,1.54156753656491
2001-04-01,6.54467119747865,3.15090218702671,-0.273103695593803,1.40171015932015,,,,,,,,,,,,,,,,2001-04-01,2.46109037296462,1.63590978402905,0.250953441490848,,-2.05617119747865,,2001-04-01,5.13741517511521,2.56364727531083,-0.409684985680625,1.19437786909623
2001-07-01,6.29969764495912,3.08052170093444,-0.365791241579151,0.922291380629304,,,,,,,,,,,,,,,,2001-07-01,2.43514760374394,1.63941736738523,0.251385997839391,,-2.70019764495912,,2001-07-01,5.08921529829535,2.54964105683984,-0.427578861561586,0.757745524031975
2001-10-01,6.40403149732085,3.05108579691261,-0.197765355798795,1.01988996171747,,,,,,,,,,,,,,,,2001-10-01,2.42937422869748,1.64321205674703,0.251825139995224,,-4.19683149732085,,2001-10-01,5.0457065579667,2.53693362790823,-0.443591861056963,0.551628576484859
2002-01-01,6.3302089445903,3.05498370277868,-0.280022015071487,0.961766977516049,,,,,,,,,,,,,,,,2002-01-01,2.44040285671442,1.64713805316632,0.252270282341349,,-4.5496089445903,,2002-01-01,5.00261318928425,2.52446680810519,-0.459710107693547,0.59999199860863
2002-04-01,6.43247508631623,3.02084233183698,-0.103882370518412,1.46413469053164,,,,,,,,,,,,,,,,2002-04-01,2.44138838521296,1.651192683428,0.252720911605518,,-4.63557508631623,,2002-04-01,4.95980010622473,2.51180350113827,-0.475122918964953,0.684264365575586
2002-07-01,6.29556858451293,2.97994408160007,-0.152295149862208,1.58439796586936,,,,,,,,,,,,,,,,2002-07-01,2.43355557961444,1.65548218426407,0.253168282861297,,-4.50736858451293,,2002-07-01,4.92071749331435,2.49972208944093,-0.488064337876315,0.735624898366041
2002-10-01,6.03611714786,2.92328642072943,-0.289153387851435,1.47878226564512,,,,,,,,,,,,,,,,2002-10-01,2.42015697738858,1.66003817343821,0.253605309277285,,-4.54951714786,,2002-10-01,4.88666836323954,2.48851621749336,-0.49786672594382,0.745183791619979
2003-01-01,5.81271705006911,2.89866291357453,-0.459274291654244,1.35203215076274,,,,,,,,,,,,,,,,2003-01-01,2.41831991305363,1.66484224586593,0.254030972535493,,-4.53191705006911,,2003-01-01,4.85702867418359,2.47841956768091,-0.505659756008276,0.893554594524971
2003-04-01,5.72262467027936,2.88962679917601,-0.529814749416447,1.49562742670639,,,,,,,,,,,,,,,,2003-04-01,2.42458721666203,1.66978672297725,0.254455336616865,,-4.44332467027936,,2003-04-01,4.82782373037947,2.46863811727664,-0.513700054569317,1.23001331700766
2003-07-01,5.92363585622971,2.92769962554107,-0.411183765799501,2.16234790247086,,,,,,,,,,,,,,,,2003-07-01,2.44661978091227,1.67480404453637,0.254890520230521,,-4.88923585622971,,2003-07-01,4.79589049085244,2.45864322111239,-0.524006804893338,1.77159408546811
2003-10-01,5.93728406127158,2.92283950179675,-0.387019452140329,2.6738586478134,,,,,,,,,,,,,,,,2003-10-01,2.45984239632048,1.67986666461771,0.255345629604651,,-4.91878406127158,,2003-10-01,4.75991799053863,2.44753260540645,-0.535938674203614,2.19476952171487
2004-01-01,5.969780806732,2.87786492520061,-0.257208819753748,3.20338989160302,,,,,,,,,,,,,,,,2004-01-01,2.45856808742243,1.68509354340665,0.255812488736435,,-4.947480806732,,2004-01-01,4.72490264216787,2.43639774949417,-0.54686094174524,2.43556753637688
2004-04-01,5.92975821728049,2.86087335425485,-0.260465842103597,3.44495165836008,,,,,,,,,,,,,,,,2004-04-01,2.46323230444258,1.69051368642405,0.256283386753431,,-4.89715821728049,,2004-04-01,4.69233574512132,2.42594211674388,-0.5568044292967,2.68319981154923
2004-07-01,5.7514859568251,2.86163117276321,-0.440377834830306,3.40321859928827,,,,,,,,,,,,,,,,2004-07-01,2.47329761309816,1.69606166154196,0.256762942417055,,-4.2814859568251,,2004-07-01,4.65935864084086,2.41555103177081,-0.567297789545723,2.98491609331165
2004-10-01,5.79191278517118,2.86228753544935,-0.401371213389011,3.73563722292317,,,,,,,,,,,,,,,,2004-10-01,2.48640825710558,1.70170717199762,0.257257736793919,,-3.78781278517118,,2004-10-01,4.62448670086729,2.40489167578854,-0.579105513215953,3.30300190170419
2005-01-01,5.90132675195572,2.8713424224612,-0.311549787935399,4.13882326273483,,,,,,,,,,,,,,,,2005-01-01,2.50182379364817,1.70744286905582,0.257772440798551,,-3.35462675195572,,2005-01-01,4.58720849124816,2.39384695350478,-0.592485668938907,3.5840259337557
2005-04-01,5.68087109557063,2.84610182393616,-0.477391016865803,3.94962206048922,,,,,,,,,,,,,,,,2005-04-01,2.50523486636994,1.7132578537982,0.258308740851749,,-2.65247109557063,,2005-04-01,4.54796001729418,2.38230022141011,-0.606749863629562,3.70493367218637
2005-07-01,5.57052778331332,2.8591117320458,-0.615884560265253,3.76278273242042,,,,,,,,,,,,,,,,2005-07-01,2.51716160689979,1.719176235264,0.258864517003813,,-1.99792778331332,,2005-07-01,4.50771067389245,2.37094339029761,-0.622425826638066,3.85077064376355
2005-10-01,5.63906713314519,2.85210051011387,-0.532174656090548,3.88240834423641,,,,,,,,,,,,,,,,2005-10-01,2.52826038255886,1.72512860490198,0.259448371950993,,-1.52496713314519,,2005-10-01,4.46342646327868,2.35893297889813,-0.640722470379087,3.95509279382816
2006-01-01,5.73224302487726,2.8996423511168,-0.541867578025492,3.90993012035142,,,,,,,,,,,,,,,,2006-01-01,2.5566092475012,1.73113283513663,0.260065030602889,,-1.09914302487726,,2006-01-01,4.41453845109117,2.34644899912602,-0.662598230581642,4.11239779040261
2006-04-01,5.77860321644141,2.86725633994649,-0.425432049069776,3.97327442985329,,,,,,,,,,,,,,,,2006-04-01,2.55886026888886,1.737128415152,0.260722309225077,,-0.681403216441411,,2006-04-01,4.36023978770935,2.3326099463125,-0.686952598261614,3.99990622209111
2006-07-01,5.59311679650836,2.84789669944805,-0.569028983676165,3.43605498707564,,,,,,,,,,,,,,,,2006-07-01,2.55969941161828,1.74314978536156,0.261408707576827,,-0.12711679650836,,2006-07-01,4.30524921488332,2.31897866290705,-0.712448437120747,3.8135145523438
2006-10-01,5.52152329488926,2.8816042319863,-0.713557268860704,2.95985734450244,,,,,,,,,,,,,,,,2006-10-01,2.57935831860105,1.74919076713133,0.262131878076819,,-0.0594232948892639,,2006-10-01,4.2465919931472,2.30520243173519,-0.74129729368725,3.73276868264452
2007-01-01,5.66542210282795,2.86158975174337,-0.526352063960554,2.98865259650245,,,,,,,,,,,,,,,,2007-01-01,2.58746710173499,1.75518735253965,0.262910367194874,,-0.185922102827946,,2007-01-01,4.18174551741682,2.29025762833409,-0.773806902272257,3.56224872612677
2007-04-01,5.43001401645015,2.87725073489869,-0.795646653764825,2.26987339214759,,,,,,,,,,,,,,,,2007-04-01,2.60588459234771,1.76118070737917,0.263746758989696,,0.0355859835498489,,2007-04-01,4.11284795667681,2.27502370510662,-0.809742011898791,3.45301194363526
2007-07-01,5.44307046642157,2.8815009822051,-0.791786690277287,2.04459272304734,,,,,,,,,,,,,,,,2007-07-01,2.62755057909833,1.76719332021627,0.264656962831974,,-0.146970466421569,,2007-07-01,4.03813791017153,2.25896084919857,-0.849696001496992,3.34170321315037
2007-10-01,5.54463339775865,2.88645988167251,-0.700953593850788,2.00353025337665,,,,,,,,,,,,,,,,2007-10-01,2.64912444340664,1.77327637163178,0.265646302787395,,-0.880533397758654,,2007-10-01,3.95892589143578,2.24225475206928,-0.892760148033389,3.16337902337921
2008-01-01,5.21892364853332,2.81328243623396,-0.868325406625949,1.34976256569598,,,,,,,,,,,,,,,,2008-01-01,2.63086637018198,1.77941043300702,0.266704689623427,,-1.95402364853332,,2008-01-01,3.87851481757158,2.2251301817616,-0.936117876992418,2.72779212817125
2008-04-01,5.05898234667355,2.81947770107504,-1.04167173300961,0.834680654677641,,,,,,,,,,,,,,,,2008-04-01,2.64098891973005,1.78573328475794,0.267794760341991,,-2.91708234667355,,2008-04-01,3.80148810666627,2.20925659155867,-0.978798055277949,2.3936317608742
2008-07-01,4.77127590301071,2.73789795583323,-1.15285973659426,0.419516992257286,,,,,,,,,,,,,,,,2008-07-01,2.60873042359502,1.79222571071083,0.268903865004405,,-2.76677590301071,,2008-07-01,3.72769988739631,2.19341816532016,-1.01831582807092,1.77737775153605
2008-10-01,4.0173875028613,2.55445012837307,-1.50981230122452,-0.741192083532269,,,,,,,,,,,,,,,,2008-10-01,2.54997312074478,1.79871085868222,0.269951446810081,,-3.4744875028613,,2008-10-01,3.66825631035354,2.17986626585074,-1.04843643839754,0.797014001454272
2009-01-01,3.84173009720491,2.44926696122147,-1.45787928559377,-1.16214105528309,,,,,,,,,,,,,,,,2009-01-01,2.54629493643228,1.80520267079085,0.270876092161415,,-3.65193009720491,,2009-01-01,3.62689418004198,2.17059650079606,-1.06974108431154,0.100136288857811
2009-04-01,4.07353280678469,2.3943636169247,-1.10727928556384,-0.75102754680006,,,,,,,,,,,,,,,,2009-04-01,2.56149411968342,1.81177132205345,0.271724668727578,,-3.89233280678469,,2009-04-01,3.59414338010699,2.16353530958852,-1.08721320872047,-0.141632714679758
2009-07-01,3.97171905858026,2.36730492499795,-1.15054470078059,-0.72342532012226,,,,,,,,,,,,,,,,2009-07-01,2.57629343109892,1.81844571310263,0.272551914910321,,-3.81481905858026,,2009-07-01,3.56445554999173,2.15737081585326,-1.10356259539253,-0.036919297065424
2009-10-01,4.21502802884914,2.37475746031729,-0.923361178137197,0.0173740787946599,,,,,,,,,,,,,,,,2009-10-01,2.58595116791112,1.82530138998749,0.273395152438676,,-4.09462802884914,,2009-10-01,3.53516692820217,2.15159705227481,-1.12035821739117,0.319045786122615
2010-01-01,3.90086301039429,2.33375494064919,-1.14880686081044,-0.0200739422073184,,,,,,,,,,,,,,,,2010-01-01,2.59971288165068,1.83229363754975,0.274276010551365,,-3.76216301039429,,2010-01-01,3.50548265125636,2.14552706219822,-1.13690853349371,0.615784644962559
2010-04-01,3.76530282819479,2.33278557615042,-1.2822695774113,0.138631650435855,,,,,,,,,,,,,,,,2010-04-01,2.60898075911795,1.83946698380124,0.275178525845877,,-3.57060282819479,,2010-04-01,3.47818356272641,2.14028957407213,-1.15287498999344,0.99285149357263
2010-07-01,3.59980855775478,2.31668926786392,-1.41293540825116,0.294799601352679,,,,,,,,,,,,,,,,2010-07-01,2.61911646863941,1.84684946335366,0.276114544418551,,-3.40860855775478,,2010-07-01,3.45115561686897,2.13507504099852,-1.16861997289039,1.30176449054909
2010-10-01,3.53724256855376,2.28517484919,-1.40731197116993,0.605294770469754,,,,,,,,,,,,,,,,2010-10-01,2.63290160996867,1.85438810221995,0.277069669692888,,-3.34504256855376,,2010-10-01,3.42682040727503,2.13031877800455,-1.18266380290465,1.46915349823212
2011-01-01,3.45513699220892,2.20758614152585,-1.32153472802373,0.855491059563974,,,,,,,,,,,,,,,,2011-01-01,2.65991523388559,1.86196614241703,0.278025027360891,,-3.29733699220892,,2011-01-01,3.4076692289275,2.1264242892006,-1.19338826838935,1.45579903135808
2011-04-01,3.56029568159227,2.20502310675181,-1.2108302637812,1.21176906923381,,,,,,,,,,,,,,,,2011-04-01,2.6735401037018,1.86964543489057,0.278969335467308,,-3.46569568159227,,2011-04-01,3.39422767721154,2.12412852057012,-1.20186234323674,1.57814604180237
2011-07-01,3.41383819769035,2.14938972906345,-1.23691084509877,1.26731814695984,,,,,,,,,,,,,,,,2011-07-01,2.6989548139865,1.87736819123834,0.279933385050471,,-3.32873819769035,,2011-07-01,3.38238023201103,2.12194307245754,-1.20898101794942,1.64353960913968
2011-10-01,3.44344862689038,2.1799489442852,-1.27342301759315,1.45803843544786,,,,,,,,,,,,,,,,2011-10-01,2.69677699486645,1.88521804256715,0.280915585543567,,-3.36724862689038,,2011-10-01,3.37295465637545,2.12080309857181,-1.21593997136839,1.93888263367319
2012-01-01,3.64904162758623,2.17046810896846,-1.0473158285312,2.12862726954609,,,,,,,,,,,,,,,,2012-01-01,2.70251643740342,1.89321331001191,0.28194888767882,,-3.54124162758623,,2012-01-01,3.36149349320261,2.11902780214111,-1.22355983109397,2.16894374413641
2012-04-01,3.44362557124519,2.14764631565,-1.20335115507934,2.0711256173571,,,,,,,,,,,,,,,,2012-04-01,2.71675968671354,1.90125877499838,0.283014316073989,,-3.28682557124519,,2012-04-01,3.35207337266477,2.11747237687676,-1.22961439513849,2.25818876208041
2012-07-01,3.23466199272587,2.10963411107776,-1.33006570186737,1.94493790525507,,,,,,,,,,,,,,,,2012-07-01,2.73874787598313,1.90930921950968,0.284095394167777,,-3.08636199272587,,2012-07-01,3.34699428029006,2.11666413882492,-1.23294465979011,2.22955297332476
2012-10-01,3.21212959334134,2.07314934880692,-1.27365407778648,2.05942023592843,,,,,,,,,,,,,,,,2012-10-01,2.76087110301441,1.91735150554311,0.285188099989844,,-3.04882959334134,,2012-10-01,3.34668722740474,2.11687430472169,-1.23370645982063,2.20034723317235
2013-01-01,3.20331416977369,2.09266533229547,-1.32469727433599,2.11239378434652,,,,,,,,,,,,,,,,2013-01-01,2.76321790491776,1.92548687427729,0.286306790205864,,-3.05691416977369,,2013-01-01,3.34888140764282,2.1178425910637,-1.23360741231598,2.31294521677194
2013-04-01,3.05144265211583,2.05476900954756,-1.39457049993826,2.06921212635825,,,,,,,,,,,,,,,,2013-04-01,2.78217998134472,1.93363397550267,0.287470565195557,,-2.93274265211583,,2013-04-01,3.35161523122859,2.11858817080594,-1.23248683933137,2.33101542373743
2013-07-01,3.16071653698929,2.06413664253153,-1.30556586151383,2.34817926769449,,,,,,,,,,,,,,,,2013-07-01,2.78540788841896,1.94181675633135,0.288671431525593,,-3.07401653698929,,2013-07-01,3.35723612614432,2.12019563836939,-1.23034410760351,2.4623680285315
2013-10-01,3.25482667941103,2.07048409442429,-1.22519003884584,2.66913995472498,,,,,,,,,,,,,,,,2013-10-01,2.79053740283068,1.95007204719947,0.289927307696244,,-3.16812667941103,,2013-10-01,3.36268128659893,2.1216388852422,-1.22802177728132,2.5844575809366
2014-01-01,2.97522465576205,2.00811526950155,-1.36984131396969,2.42205605370816,,,,,,,,,,,,,,,,2014-01-01,2.82145556659938,1.95821075871406,0.291232823378202,,-2.90142465576205,,2014-01-01,3.37010891363097,2.12314127357565,-1.22384494791023,2.56337456616961
2014-04-01,3.2054572285913,2.06050317368227,-1.25296323982804,2.79101243705747,,,,,,,,,,,,,,,,2014-04-01,2.80948540040677,1.96641276355034,0.292586926907078,,-3.1130572285913,,2014-04-01,3.37971888675603,2.12585826811645,-1.22011388059226,2.87496007245488
